23214051408230;5/14/2014 8:30:00 AM;Away;Challedon GC;$38;8:30 a;5/10/2014 12:00:00 PM;301-829-3000;50;;;3/22/2014 9:00:00 AM
23214051509233;5/15/2014 9:00:00 AM;Away;Fountain Head CC;$45*;9:00 a;5/11/2014 12:00:00 PM;301-733-5940;30;;;3/22/2014 9:00:00 AM
23214052109627;5/21/2014 9:00:00 AM;Away;Patuxent Greens;$44*;9:00 a;5/17/2014 12:00:00 PM;301-776-5533;50;;;3/29/2014 9:00:00 AM
23214052709232;5/27/2014 9:00:00 AM;Home;Glade Valley GC, Norbeck CC;$45;9:00 a;5/23/2014 12:00:00 PM;301-293-9930, x110;60;R89;;4/5/2014 9:00:00 AM
23214052809216;5/28/2014 9:00:00 AM;Away;Holly Hills CC;$50*;9:00 a;5/24/2014 12:00:00 PM;301-694-7210;60;;;4/5/2014 9:00:00 AM
23214060308232;6/3/2014 8:30:00 AM;Home;Hunt Valley CC, Univ. of Maryland GC, Westminster National GC;$45;8:30 a;5/30/2014 12:00:00 PM;301-293-9930, x110;60;R89;;4/12/2014 9:00:00 AM
23214061008232;6/10/2014 8:30:00 AM;Home;Argyle CC, Compass Pointe GC, Cress Creek CC;$45;8:30 a;6/6/2014 12:00:00 PM;301-293-9930, x110;60;R89;;4/19/2014 9:00:00 AM
23214061209434;6/12/2014 9:00:00 AM;Away;Hobbits Glen GC;$43*;9:00 a;6/4/2014 12:00:00 PM;410-730-5980;30;;;4/19/2014 9:00:00 AM
23214061708232;6/17/2014 8:30:00 AM;Home;Fairway Hills GC, Piney Branch CC;$45;8:30 a;6/13/2014 12:00:00 PM;301-293-9930, x110;60;R89;;4/26/2014 9:00:00 AM
23214061808230;6/18/2014 8:30:00 AM;Away;Challedon GC;$38;8:30 a;6/14/2014 12:00:00 PM;301-829-3000;50;;;4/26/2014 9:00:00 AM
23214062308224;6/23/2014 8:30:00 AM;MISGA;Division II Two Man at Glade Valley;;8:30 a;5/24/2014 12:00:00 PM;;12;;Guest;4/24/2014 9:00:00 AM
23214062408214;6/24/2014 8:30:00 AM;Away;Beaver Creek CC;$40*;8:30 a;6/20/2014 12:00:00 PM;301-733-5152;35;;;5/3/2014 9:00:00 AM
23214062508630;6/25/2014 8:30:00 AM;Away;Univ. of Maryland GC;$45*;8:30 a;6/21/2014 12:00:00 PM;301-314-4653;25;4A;;5/3/2014 9:00:00 AM
23214063008224;6/30/2014 8:30:00 AM;MISGA;Division II Two Man (Rain Date) at Glade Valley;;8:30 a;5/31/2014 12:00:00 PM;;12;;;5/1/2014 9:00:00 AM
23214070108227;7/1/2014 8:45:00 AM;Away;Westminster National GC;$38*;8:45 a;6/27/2014 12:00:00 PM;410-876-4653;50;;;5/10/2014 9:00:00 AM
23214070808217;7/8/2014 8:30:00 AM;Away;Hunt Valley CC;$44*;8:30 a;7/4/2014 12:00:00 PM;410-527-3304;30;;;5/17/2014 9:00:00 AM
23214070908641;7/9/2014 8:30:00 AM;Away;Bowie G&CC;$45*;8:30 a;7/3/2014 12:00:00 PM;301-262-8141;15;;;5/17/2014 9:00:00 AM
23214071009218;7/10/2014 9:00:00 AM;Away;Piney Branch CC;$46*;9:00 a;7/6/2014 12:00:00 PM;410-239-7115 ext 2;25;Green Tees;;5/17/2014 9:00:00 AM
23214071409226;7/14/2014 9:00:00 AM;MISGA;Division II ABCD at Quail Valley;;9:00 a;6/14/2014 12:00:00 PM;;60;;;5/15/2014 9:00:00 AM
23214071508438;7/15/2014 8:30:00 AM;Away;Montgomery CC;$42*;8:30 a;7/11/2014 12:00:00 PM;240-912-9529;50;R100;;5/24/2014 9:00:00 AM
23214071609642;7/16/2014 9:00:00 AM;Away;Fairway Hills GC;$35*;9:00 a;7/10/2014 12:00:00 PM;410-730-1112;20;;;5/24/2014 9:00:00 AM
23214072109226;7/21/2014 9:00:00 AM;MISGA;Division II ABCD (Rain Date) at Quail Valley;;9:00 a;6/21/2014 12:00:00 PM;;12;;;5/22/2014 9:00:00 AM
23214072408232;7/24/2014 8:30:00 AM;Home;Bretton Woods CC, Challedon GC, Holly Hills CC, Sparrows Point CC;$45;8:30 a;7/20/2014 12:00:00 PM;301-293-9930, x110;60;R89;;5/31/2014 9:00:00 AM
23214072908232;7/29/2014 8:30:00 AM;Home;Montgomery CC, Quail Valley CC;$45;8:30 a;7/25/2014 12:00:00 PM;301-293-9930, x110;60;R89;;6/7/2014 9:00:00 AM
23214073108224;7/31/2014 8:30:00 AM;Away;Glade Valley GC;$37*;8:30 a;7/26/2014 12:00:00 PM;301-898-5555;50;;;6/7/2014 9:00:00 AM
23214080410216;8/4/2014 10:00:00 AM;MISGA;Division II Pro-Am at Holly Hills CC;;10:00 a;7/5/2014 12:00:00 PM;;12;;;6/5/2014 9:00:00 AM
23214080509435;8/5/2014 9:00:00 AM;Away;Kenwood CC;$49*;9:00 a;8/1/2014 12:00:00 PM;301-320-3605/6;40;;;6/14/2014 9:00:00 AM
23214080709231;8/7/2014 9:00:00 AM;Away;Cress Creek CC;$39*;9:00 a;8/3/2014 12:00:00 PM;304-876-3375, ext 1;50;;;6/14/2014 9:00:00 AM
23214081109115;8/11/2014 9:00:00 AM;MISGA;State Past Presidents (ABCD) Tournament at Wild Quail;;9:00 a;7/12/2014 12:00:00 PM;;12;;;6/12/2014 9:00:00 AM
23214081308232;8/13/2014 8:30:00 AM;Home;Bowie G&CC, Challedon GC, Fountain Head CC, Kenwood CC;$45;8:30 a;8/9/2014 12:00:00 PM;301-293-9930, x110;60;R89;;6/21/2014 9:00:00 AM
23214081408226;8/14/2014 8:45:00 AM;Away;Quail Valley CC;$38;8:45 a;8/8/2014 12:00:00 PM;717-359-8453;30;;;6/21/2014 9:00:00 AM
23214082009441;8/20/2014 9:00:00 AM;Away;Leisure World;$40*;9:00 a;8/16/2014 12:00:00 PM;301-598-1570;30;R100;;6/28/2014 9:00:00 AM
23214082108610;8/21/2014 8:30:00 AM;Away;Bay Hills;$39;8:30 a;8/16/2014 12:00:00 PM;410-974-0669;50;;;6/28/2014 9:00:00 AM
23214090308442;9/3/2014 8:30:00 AM;Away;Bretton Woods CC;$45*;8:30 a;8/30/2014 12:00:00 PM;301-948-3357, ext 310;50;;;7/12/2014 9:00:00 AM
23214090409115;9/4/2014 9:00:00 AM;MISGA;State Past Presidents (ABCD) (Rain Date) at Wild Quail;;9:00 a;8/5/2014 12:00:00 PM;;12;;;7/6/2014 9:00:00 AM
23214090409645;9/4/2014 9:00:00 AM;Away;Cross Creek GC;$43;9:00 a;8/29/2014 12:00:00 PM;301-595-8901;50;;;7/12/2014 9:00:00 AM
23214091009646;9/10/2014 9:00:00 AM;Away;Compass Pointe GC;$39;9:00 a;9/6/2014 12:00:00 PM;410-255-7764;25;;;7/19/2014 9:00:00 AM
23214091108214;9/11/2014 8:30:00 AM;Away;Beaver Creek CC;$40*;8:30 a;9/7/2014 12:00:00 PM;301-733-5152;35;;;7/19/2014 9:00:00 AM
23214091608432;9/16/2014 8:30:00 AM;Away;Argyle CC;$45*;8:30 a;9/12/2014 12:00:00 PM;301-598-6949;35;;;7/26/2014 9:00:00 AM
23214091709631;9/17/2014 9:00:00 AM;Away;Naval Academy;$45*;9:00 a;9/14/2014 12:00:00 PM;410-293-9747;20;;;7/26/2014 9:00:00 AM
23214091808434;9/18/2014 8:30:00 AM;Away;Hobbits Glen GC;$43*;8:30 a;9/10/2014 12:00:00 PM;410-730-5980;30;;;7/26/2014 9:00:00 AM
23214092309232;9/23/2014 9:00:00 AM;Home;Cross Creek GC, Rattlewood GC;$45;9:00 a;9/19/2014 12:00:00 PM;301-293-9930, x110;60;R89;;8/2/2014 9:00:00 AM
23214092408229;9/24/2014 8:30:00 AM;Away;Rattlewood GC;$35;8:30 a;9/20/2014 12:00:00 PM;301-607-9000;30;;;8/2/2014 9:00:00 AM
23214092509220;9/25/2014 9:00:00 AM;Away;Sparrows Point CC;$45*;9:00 a;9/21/2014 12:00:00 PM;410-477-3636;8;;;8/2/2014 9:00:00 AM
23214093009232;9/30/2014 9:00:00 AM;Home;Bretton Woods CC, Hobbits Glen GC, Holly Hills CC;$45;9:00 a;9/26/2014 12:00:00 PM;301-293-9930, x110;60;R89;;8/9/2014 9:00:00 AM
23214100708438;10/7/2014 8:30:00 AM;Away;Montgomery CC;$42*;8:30 a;10/3/2014 12:00:00 PM;240-912-9529;50;R100;;8/16/2014 9:00:00 AM
23214101409232;10/14/2014 9:00:00 AM;Home;MR MISGA Championship (Closing Day) & Meeting;$45;9:00 a;10/10/2014 12:00:00 PM;301-293-9930, x110;60;R89;;8/23/2014 9:00:00 AM
