64615061209434;6/12/2015 9:00:00 AM;Away;Hobbits Glen GC;$43*;9:00 a;6/7/2014 12:00:00 PM;410-730-5980;30;;;4/19/2014 9:00:00 AM
64615061708216;6/17/2015 8:30:00 AM;MISGA;Division II Two Man at Holly Hills;TBD;8:30 a;6/6/2014 12:00:00 PM;;60;;Guest;5/1/2014 9:00:00 AM
64615061708646;6/17/2015 8:30:00 AM;Home;Fairway Hills GC, Patuxent Greens, Piney Branch CC;$39;8:30 a;6/13/2015 12:00:00 PM;410-255-7764;60;R89;;4/25/2015 9:00:00 AM
64615061808230;6/18/2015 8:30:00 AM;Away;Challedon GC;$38;8:30 a;6/13/2014 12:00:00 PM;301-829-3000;50;;;4/26/2014 9:00:00 AM
64615062408214;6/24/2015 8:30:00 AM;Away;Beaver Creek CC;$40*;8:30 a;6/21/2014 12:00:00 PM;301-733-5152;35;;;5/3/2014 9:00:00 AM
64615062508630;6/25/2015 8:30:00 AM;Away;Univ. of Maryland GC;$45*;8:30 a;6/22/2014 12:00:00 PM;301-314-4653;25;4A;;5/3/2014 9:00:00 AM
64615062608646;6/26/2015 8:30:00 AM;Home;Beaver Creek CC, Challedon GC;$39;8:30 a;6/22/2015 12:00:00 PM;410-255-7764;60;R89;;5/2/2015 9:00:00 AM
64615070108227;7/1/2015 8:45:00 AM;Away;Westminster National GC;$38*;8:45 a;6/28/2014 12:00:00 PM;410-876-4653;50;;;5/10/2014 9:00:00 AM
64615070808217;7/8/2015 8:30:00 AM;Away;Hunt Valley CC;$44*;8:30 a;7/5/2014 12:00:00 PM;410-527-3304;30;;;5/17/2014 9:00:00 AM
64615070908641;7/9/2015 8:30:00 AM;Away;Bowie G&CC;$45*;8:30 a;7/3/2015 12:00:00 PM;301-262-8141;15;;;5/16/2015 9:00:00 AM
64615071009218;7/10/2015 9:00:00 AM;Away;Piney Branch CC;$49*;9:00 a;7/5/2014 12:00:00 PM;410-239-7115 ext 2;25;F,W;;5/17/2014 9:00:00 AM
64615071308232;7/13/2015 8:30:00 AM;MISGA;Division II ABCD at Musket Ridge;TBD;8:30 a;7/2/2015 12:00:00 PM;;60;;;5/15/2014 9:00:00 AM
64615071509438;7/15/2015 9:00:00 AM;Away;Montgomery CC;$46*;9:00 a;7/11/2015 12:00:00 PM;240-912-9529;50;R100;;5/23/2015 9:00:00 AM
64615071609642;7/16/2015 9:00:00 AM;Away;Fairway Hills GC;$40*;9:00 a;7/13/2014 12:00:00 PM;410-730-1112;30;;;5/24/2014 9:00:00 AM
64615072309216;7/23/2015 9:00:00 AM;Away;Holly Hills CC;$50*;9:00 a;7/21/2014 12:00:00 PM;301-694-7210;50;S,G;;5/31/2014 9:00:00 AM
64615072408646;7/24/2015 8:30:00 AM;Home;Bretton Woods CC, Challedon GC, Holly Hills CC, Sparrows Point CC;$39;8:30 a;7/20/2014 12:00:00 PM;410-255-7764;60;R89;;5/31/2014 9:00:00 AM
64615072908646;7/29/2015 8:30:00 AM;Home;Montgomery CC, Quail Valley CC;$39;8:30 a;7/25/2015 12:00:00 PM;410-255-7764;60;R89;;6/6/2015 9:00:00 AM
64615073108224;7/31/2015 8:30:00 AM;Away;Glade Valley GC;$40*;8:30 a;7/25/2014 12:00:00 PM;301-898-5555;50;;;6/7/2014 9:00:00 AM
64615080310233;8/3/2015 10:00:00 AM;MISGA;Division II Pro-Am at Fountain Head CC;;10:00 a;7/20/2015 12:00:00 PM;;12;;;6/4/2015 9:00:00 AM
64615080509435;8/5/2015 9:00:00 AM;Away;Kenwood CC;$49*;9:00 a;7/24/2014 12:00:00 PM;301-320-3605/6;30;;;6/7/2014 9:00:00 AM
64615080709231;8/7/2015 9:00:00 AM;Away;Cress Creek CC;$42*;9:00 a;8/4/2014 12:00:00 PM;304-876-3375, ext 1;40;;;6/14/2014 9:00:00 AM
64615081308646;8/13/2015 8:30:00 AM;Home;Bowie G&CC, Challedon GC, Fountain Head CC, Kenwood CC;$39;8:30 a;8/8/2014 12:00:00 PM;410-255-7764;60;R89;;6/21/2014 9:00:00 AM
64615081408226;8/14/2015 8:45:00 AM;Away;Quail Valley CC;$38;8:45 a;8/9/2014 12:00:00 PM;717-359-8453;50;;;6/21/2014 9:00:00 AM
64615082009441;8/20/2015 9:00:00 AM;Away;Leisure World;$40*;9:00 a;8/18/2014 12:00:00 PM;301-598-1570;30;R100;;6/28/2014 9:00:00 AM
64615082012437;8/20/2015 12:00:00 PM;MISGA;State Two Man Tournament at Manor CC;$105;12:00 p;7/21/2015 12:00:00 PM;;12;;;6/21/2015 9:00:00 AM
64615082109440;8/21/2015 9:00:00 AM;Away;Norbeck CC;$49*;9:00 a;8/18/2014 12:00:00 PM;301-774-7706;20;R90;;6/28/2014 9:00:00 AM
64615082109610;8/21/2015 9:00:00 AM;Away;Bay Hills;$40;9:00 a;8/17/2014 12:00:00 PM;410-974-0669;50;;;6/28/2014 9:00:00 AM
64615090308442;9/3/2015 8:30:00 AM;Away;Bretton Woods CC;$47*;8:30 a;8/31/2014 12:00:00 PM;301-948-3357, ext 310;50;;;7/12/2014 9:00:00 AM
64615090409645;9/4/2015 9:00:00 AM;Away;Cross Creek GC;$43;9:00 a;8/30/2014 12:00:00 PM;301-595-8901;50;;;7/12/2014 9:00:00 AM
64615090909220;9/9/2015 9:00:00 AM;Away;Sparrows Point CC;$48*;9:00 a;9/5/2015 12:00:00 PM;410-477-3636;60;;;7/18/2015 9:00:00 AM
64615091009646;9/10/2015 9:00:00 AM;Away;Compass Pointe GC;$39;9:00 a;9/7/2014 12:00:00 PM;410-255-7764;25;;;7/19/2014 9:00:00 AM
64615091108214;9/11/2015 8:30:00 AM;Away;Beaver Creek CC;$40*;8:30 a;9/8/2014 12:00:00 PM;301-733-5152;35;;;7/19/2014 9:00:00 AM
64615091608432;9/16/2015 8:30:00 AM;Away;Argyle CC;$45*;8:30 a;9/12/2015 12:00:00 PM;301-598-6949;25;;;7/25/2015 9:00:00 AM
64615091709631;9/17/2015 9:00:00 AM;Away;Naval Academy;$45*;9:00 a;9/14/2015 12:00:00 PM;410-293-9747;20;;;7/25/2015 9:00:00 AM
64615091809434;9/18/2015 9:00:00 AM;Away;Hobbits Glen GC;$43*;9:00 a;9/13/2014 12:00:00 PM;410-730-5980;30;;;7/26/2014 9:00:00 AM
64615092309646;9/23/2015 9:00:00 AM;Home;Cross Creek GC;$39;9:00 a;9/19/2015 12:00:00 PM;410-255-7764;60;R89;;8/1/2015 9:00:00 AM
64615092408229;9/24/2015 8:30:00 AM;Away;Rattlewood GC;$36;8:30 a;9/20/2015 12:00:00 PM;301-607-9000;30;White Tees;;8/1/2015 9:00:00 AM
64615093009646;9/30/2015 9:00:00 AM;Home;Bretton Woods CC, Hobbits Glen GC, Holly Hills CC;$39;9:00 a;9/26/2015 12:00:00 PM;410-255-7764;60;R89;;8/8/2015 9:00:00 AM
64615100709438;10/7/2015 9:00:00 AM;Away;Montgomery CC;$46*;9:00 a;10/3/2015 12:00:00 PM;240-912-9529;50;R100;;8/15/2015 9:00:00 AM
64615101409646;10/14/2015 9:00:00 AM;Home;MR MISGA Championship (Closing Day) & Meeting;$39;9:00 a;10/10/2015 12:00:00 PM;410-255-7764;60;R89;;8/22/2015 9:00:00 AM
64615102809435;10/28/2015 9:00:00 AM;Away;Kenwood CC;$49*;9:00 a;10/26/2014 12:00:00 PM;301-320-3605/6;30;;;9/6/2014 9:00:00 AM
